File Path,Line Number,Function Call
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/adapters/keras.py,116,"self.model.fit(X, y, epochs=self.epochs, verbose=self.verbose, callbacks=callbacks,"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/adapters/keras.py,123,"y = self.model.predict(X, batch_size=self.batch_size, verbose=self.verbose)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/adapters/statsmodels.py,49,arima_fit = arima.fit()
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,13,">>> clf = clf.fit(X, y)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,17,>>> X_new = model.transform(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,54,">>> efs.fit(X, y)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,55,>>> efs.transform(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,61,>>> efs.transform(X.values)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,79,"self.selector.fit(X, y)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,90,new_X = self.selector.transform(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,97,"self.fit(X, y)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_selection.py,98,return self.transform(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,28,>>> OneHotLabelEncoder().fit_transform(df.a)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,33,>>> OneHotLabelEncoder(max_labels=1).fit_transform(df.a)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,38,>>> OneHotLabelEncoder(name='a_name').fit_transform(df.a)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,66,self.fit(x)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,67,return self.transform(x)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,134,"self.fit(X, y)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,135,return self.transform(X)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,165,>>> ce.fit_transform(df)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,198,"super(CategoricalEncoder, self).fit(X)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,202,encoder.fit(x)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,207,return encoder.transform(x)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,259,"super(StringVectorizer, self).fit(X)"
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,263,vectorizer.fit(x.fillna('').astype(str))
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/feature_extraction.py,268,bow = vectorizer.transform(x.fillna('').astype(str))
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/preprocessing.py,12,self._label_encoder.fit(y)
/Users/cba/Desktop/github_datascience_code/download_code/MLBazaar_MLPrimitives/mlprimitives/custom/preprocessing.py,17,y = self._label_encoder.transform(y)
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/tests/test_clustering.py,53,"dgraph = EntityMatching().predict(dblocks, dirty_data)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/tests/test_clustering.py,54,"ccgraph = EntityMatching().predict(ccblocks, clean_clean_data)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/joins.py,242,"return self.vectorizer.predict(id1=id1, id2=id2)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/matching.py,487,"self.frequency_evaluator.fit(metric=self.metric,"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/matching.py,497,"return self.frequency_evaluator.predict(id1=entity_id1, id2=entity_id2)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/utils.py,1226,self.corpus_as_matrix = self.vectorizer.fit_transform(self.corpus)
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/prioritization.py,1208,"self.pairs = ptkj.fit(data=self.data,"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/prioritization.py,1353,"self.vectorizer.fit(metric=self.similarity_function,"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/workflow.py,351,"self.final_pairs : List[Tuple[float, int, int]] = progressive_matcher.predict(data=data, blocks=bblocks, dataset_identifier=self.dataset_name, **self.predictor_arguments)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/workflow.py,740,self.final_pairs = em_graph = entity_matching_method.predict(
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/docs/pyjedai/workflow.py,746,self.final_pairs = em_graph = entity_matching_method.predict(
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/joins.py,242,"return self.vectorizer.predict(id1=id1, id2=id2)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/matching.py,487,"self.frequency_evaluator.fit(metric=self.metric,"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/matching.py,497,"return self.frequency_evaluator.predict(id1=entity_id1, id2=entity_id2)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/utils.py,1226,self.corpus_as_matrix = self.vectorizer.fit_transform(self.corpus)
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/prioritization.py,1208,"self.pairs = ptkj.fit(data=self.data,"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/prioritization.py,1353,"self.vectorizer.fit(metric=self.similarity_function,"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/workflow.py,352,"self.final_pairs : List[Tuple[float, int, int]] = progressive_matcher.predict(data=data, blocks=bblocks, dataset_identifier=self.dataset_name, **self.predictor_arguments)"
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/workflow.py,744,self.final_pairs = em_graph = entity_matching_method.predict(
/Users/cba/Desktop/github_datascience_code/download_code/AI-team-UoA_pyJedAI/src/pyjedai/workflow.py,750,self.final_pairs = em_graph = entity_matching_method.predict(
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2_sacking.py,238,"clf.fit(inputMap, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2_sacking.py,241,pred_train = clf.predict(inputMap)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2_sacking.py,247,pred = clf.predict(inputMap)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2.py,269,norm_x = RobustScaler().fit(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2.py,270,"X_train, X_test = norm_x.transform(X_train), norm_x.transform(X_test)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2.py,290,"clf.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2.py,291,pred_train = clf.predict(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2.py,295,pred = clf.predict(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2_isolationforest.py,265,"clf.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2_isolationforest.py,266,pred_train = clf.predict(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v2_isolationforest.py,270,pred = clf.predict(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,322,"featureProcessor = LinearDiscriminantAnalysis(n_components=200).fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,323,"# # featureProcessor = SelectKBest(chi2, k=20)#.fit(features, labels)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,324,"# featureProcessor.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,325,X_train = featureProcessor.transform(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,326,X_test = featureProcessor.transform(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,328,"clf.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,329,pred_train = clf.predict(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc.py,333,pred = clf.predict(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,276,"featureProcessor = LinearDiscriminantAnalysis(n_components=50).fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,277,"# featureProcessor = SelectKBest(chi2, k=20)#.fit(features, labels)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,278,"featureProcessor.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,279,X_train = featureProcessor.transform(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,280,X_test = featureProcessor.transform(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,282,"clf.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,283,pred_train = clf.predict(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGender.py,287,pred = clf.predict(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v3_lstm.py,288,"clf.fit(batch_xs, batch_ys)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v3_lstm.py,289,"#clf.fit(batch_xs + random.uniform(0,0.01), batch_ys)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,276,norm_x = RobustScaler().fit(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,277,"X_train, X_test = norm_x.transform(X_train), norm_x.transform(X_test)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,300,"# featureProcessor = LinearDiscriminantAnalysis(n_components=150).fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,301,"featureProcessor = SelectKBest(chi2, k=1000)#.fit(features, labels)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,303,"featureProcessor.fit(X_train, y_train)"
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,306,X_train = featureProcessor.transform(X_train)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,307,X_test = featureProcessor.transform(X_test)
/Users/cba/Desktop/github_datascience_code/download_code/lipengyuer_DataScience/src/tasks/hupu/job/gender/1.0/predictGenderInc_v1.py,310,featureNameIndex = featureProcessor.transform(np.array([featureNameIndex]))[0]
