File Path,Line Number,Import Statement
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,39,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,246,LabelEncoder
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,247,compute_class_weight
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_checks.py,599,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,13,assert_array_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,14,assert_array_almost_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,15,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,16,_NotAnArray
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,17,parse_version
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,19,unique_labels
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,20,is_multilabel
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,21,type_of_target
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,22,class_distribution
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,23,check_classification_targets
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,24,_ovr_decision_function
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,26,_safe_split
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,27,ShuffleSplit
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_multiclass.py,28,SVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_parallel.py,9,get_config
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_parallel.py,10,delayed
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_fixes.py,12,assert_array_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_fixes.py,14,_joblib_parallel_args
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_fixes.py,15,_object_dtype_isnan
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_fixes.py,16,loguniform
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_fixes.py,17,np_version
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_sparsefuncs.py,9,make_classification
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_sparsefuncs.py,10,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_sparsefuncs.py,21,(
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_sparsefuncs.py,27,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_encode.py,7,_unique
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_encode.py,8,_encode
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_encode.py,9,_check_unknown
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_mocking.py,8,load_iris
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_mocking.py,9,check_array
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_mocking.py,10,_safe_indexing
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_mocking.py,11,_convert_container
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_mocking.py,13,CheckingClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_murmurhash.py,6,murmurhash3_32
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_graph.py,5,kneighbors_graph
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_graph.py,6,_fix_connected_components
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,7,LogisticRegression
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,8,MLPClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,9,SimpleImputer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,10,PCA
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,11,TruncatedSVD
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,12,Pipeline
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,13,FeatureUnion
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,14,ColumnTransformer
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,15,VotingClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,16,SelectPercentile
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,17,Birch
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,18,AgglomerativeClustering
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,19,OneHotEncoder
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,20,LinearSVC
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,21,LinearSVR
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,22,DecisionTreeClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,23,OneVsOneClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,24,StackingClassifier
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,25,StackingRegressor
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,26,GaussianProcessRegressor
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,27,RationalQuadratic
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,28,_write_label_html
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,29,_get_visual_block
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_estimator_html_repr.py,30,estimator_html_repr
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,15,gen_batches
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,16,_init_arpack_v0
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,17,assert_almost_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,18,assert_allclose
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,19,assert_allclose_dense_sparse
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,20,assert_array_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,21,assert_array_almost_equal
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,22,skip_if_32bit
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,24,_safe_accumulator_op
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,25,_randomized_eigsh
/Users/cba/Desktop/github_datascience_code/download_code/enjuichang_PracticalDataScience-ENCA/recommendation_app/venv/lib/python3.8/site-packages/sklearn/utils/tests/test_extmath.py,26,row_norms
